x,y,z
0,,-0.001659751
0,,0.003325021
0.001150523,,-0.003314002
-2.22221E-05,,-0.012468828
0.000601598,,0.006734007
0.000118978,,0
0.000183998,,-0.001672241
0,,0.013400335
0,,0.009090909
0.00011577,,-0.006552007
0.000304456,,-0.009068425
0.000324972,,0.006655574
-0.001389793,,0
-0.00224549,,-0.009090909
0,,0
0,,0
0.000281517,,0
0.000566055,,0
-0.002051584,,0
-0.001191123,,0
-0.000821069,,0.001668057
0,,0.000832639
0,,0.007487521
-0.000580805,,-0.000825764
6.22653E-05,,-0.001652893
0.000146873,,-0.000827815
-0.001549922,,0
0,,0
0,,0
0,,-0.0008285
0.000425252,,0.006633499
-0.002630326,,-0.000823723
-0.000591221,,-0.002473207
0.000296587,,0
0.000251624,,-0.003305785
0,,-0.001658375
0,,-0.00166113
0,,-0.000415973
-0.001579862,,0.005409904
-0.001521379,,0.002483444
0.000233055,,0
-0.001324086,,0.005780347
0,,0.00410509
0,,0.004088307
-0.006606682,,-0.003257329
-0.003694609,,-0.004084967
0.000180457,,-0.001230517
-0.001727848,,0
0.000120491,,0.005338809
0,,0.00245098
0,,-0.004889976
0.0003191,,0.000819001
0.000249014,,0
0.000261969,,0
0,,0
0.003619434,,-0.000818331
0,,0.000819001
0,,-0.002864157
6.48338E-05,,-0.005334428
0.000223662,,0.001650165
0.000197686,,-0.003294893
0.005236026,,0
0.00938607,,-0.010743802
0,,0.000835422
0,,0.005008347
0.000431091,,0
-0.003156779,,0.002906977
0.005246474,,0.001242236
0.000818619,,0
0.010768602,,0
0,,0.004135649
0,,0.001647446
0.021084186,,0.001644737
0.008850376,,0.009852217
-0.004748586,,-0.001626016
0.015338003,,0
0.006721306,,-0.00732899
0,,-0.001640689
0,,-0.002465078
0.00597784,,-0.001647446
0.011644196,,-0.007425743
0.016495399,,0.000831255
0.031109175,,0
0.000160564,,0.002491694
0,,0.001657001
0,,-0.00165426
0.005392122,,-0.004142502
-0.00385327,,0
0.025225398,,0
0.011146191,,0
-0.000561542,,0.00249584
0,,0
0,,0
0.005701366,,0.001659751
0.006276297,,-0.0008285
0.016286863,,-0.001658375
0.031872247,,0
-0.008968122,,-0.004152824
0,,0.004170142
0,,-0.002906977
-0.011660961,,0.000416493
0.001506641,,0.003330558
0.008708167,,-0.002489627
-0.003053855,,0
0.009682232,,0.012479201
0,,0.004108463
0,,-0.006546645
-0.004667716,,0.000411862
-0.003665157,,-0.002881844
0.004496346,,0.001651528
0.001458992,,0
0.001791483,,0.001648805
0,,0.000823045
0,,0
0.004985856,,0
-0.006321242,,0.000822368
-0.002504702,,0.000821693
0.00141477,,0
0.000629759,,0.002463054
0,,-0.001638002
0,,-0.003281378
0.004176443,,-0.000823045
0.000908716,,-0.001235585
0.000838742,,0.000412371
0.000785582,,0
0.001178727,,-0.00370981
0,,0.003309888
0,,0.000412371
0.013462781,,0
0,,0
0.010964324,,-0.002473207
-0.002482654,,0
0.002270186,,0.000826446
0,,-0.000825764
0,,-0.000826446
0,,-0.00082713
0,,0
0,,0
0,,0
0,,-0.002483444
0,,-0.000829876
0,,-0.00166113
0.012230239,,0.00249584
0.000747534,,0.00746888
-0.00400315,,0.002059308
-0.004625894,,0
0.011408704,,0.005343198
0,,-0.001635323
0,,-0.001638002
0.000682373,,0.001640689
-0.008381574,,0.000819001
0.00024118,,0.000818331
0.001159856,,0
-0.002631972,,-0.000817661
0,,-0.003273322
0,,0.001231527
-0.001222249,,0.002050021
-0.004632127,,-0.000818331
-0.000241653,,0.002866503
-0.001886343,,0
-0.006620921,,0
0,,0
0,,0
-0.020029078,,0
-0.006017793,,0
0.011859472,,0
-5.48222E-05,,0
-0.002064232,,0
0,,0
0,,0
0.000159705,,0
0.002129489,,0
0.003059336,,0
-0.003732443,,0
0.000128835,,0
0,,0
0,,0
0.000124992,,0
-0.000401711,,0
-0.001246442,,0
-0.00307848,,0
-0.00013582,,0
0,,0
0,,0
-0.007815844,,0
-0.004889963,,0
0.00078655,,0
-0.006166843,,0
-0.008456174,,0
0,,0
0,,0
0.0020689,,0
-0.003630174,,0
0.001547522,,0
0.00411026,,0
0.001578129,,0
0,,0
0,,0.015108207
0.000458035,,0.004022526
0,,0.002003205
0.002168786,,0
0.001025921,,0
0.002088856,,0
0,,-0.005197921
0,,0.002411576
-0.002111827,,0
-0.003958764,,0.001202887
0.00058256,,-0.000400481
-0.003757613,,0
-0.000789291,,0
0,,0
0,,-0.001201923
0,,0.002807862
0.001004151,,0
-0.000420165,,0
-0.003337773,,0
-0.000992428,,0.0192
0,,0.017268446
0,,0.016975309
-0.012519921,,-0.007587253
-0.000432865,,0.00382263
-0.001567809,,0.007616146
-0.009916935,,0
-0.001116824,,-0.009070295
0,,0.000762777
0,,0.003810976
0.000397958,,-0.005694761
-0.011886641,,0.001909126
-0.005656734,,0.000381098
0.002538047,,0
0.011615512,,-0.010285714
0,,-0.000384911
0,,0.004235657
0.002816221,,0.006518405
-0.001471859,,-0.001142857
0,,0.000762777
0.006064263,,0
-0.003366999,,0.004573171
0,,0.003034901
0,,-0.005295008
0.000334051,,-0.000380228
0.001335756,,0.0041841
-0.001582407,,-0.000757576
0.001380715,,0
0,,0.000379075
0,,0.003031451
0,,0.01284473
-0.004492953,,0.002610966
0.000649786,,0.005208333
0.000707657,,0.002220577
-0.001097313,,0
0.000505861,,-0.000369276
0,,0.009974141
0,,0.019019751
0.00128909,,0
0.004428163,,0
3.09993E-05,,0.004307251
0.001564743,,0
0.00269668,,0.011436741
0,,0
0,,0.01130742
0.005640551,,0.000698812
0.003330918,,-0.001396648
0.003758783,,-0.02027972
0.000461132,,0
0.009594537,,-0.011420414
0,,-0.01732852
0,,0
0,,0.000734754
0.004644103,,0.008810573
0.000881435,,0.008005822
0.00577451,,0
0.010543548,,0.007220217
0,,0.005017921
0,,0.016405136
0.005435249,,-0.003508772
0.004834664,,0
-0.004826904,,0.002112676
0.000561763,,0
-0.00227514,,-0.001405481
0,,-0.007037298
0,,0.002126152
0.000363215,,-0.001414427
-9.20494E-05,,0.001416431
-0.004895687,,0.002121641
0.000344346,,0
0.000303125,,-0.012350035
0,,-0.009646302
0,,0.007936508
0.001149216,,-0.001431639
0.001510863,,-0.002150538
-3.84189E-06,,0.000718391
-0.001563657,,0
0.001512234,,0.002512563
0,,0.002506266
0,,0.000714286
-0.00416101,,0.002855103
-0.005702373,,0.006405694
0.000425539,,0.001414427
0.000155146,,0
-0.00222729,,0.016949153
0,,0.011111111
0,,0.027472527
-0.005678469,,0.00868984
-0.003107573,,0.010603048
0.000164685,,-0.03147541
0.001926241,,0
0.000948226,,-0.002031144
0,,-0.001356852
0,,0.002038043
-0.001327822,,-0.000677966
0.000142223,,0.012890095
0,,0
-0.002700545,,0
0.00014782,,0.004018754
0,,-0.006337558
0,,0.006377979
-0.004580442,,-0.000667111
0.000806777,,0.007676903
0.001386433,,0.001656178
0,,0
0.00234161,,0.006613757
0,,0.003285151
0,,0.005239031
0.005971153,,-0.005863192
0.002265062,,0
0.000106381,,-0.00327654
0.000691401,,0
0.002037771,,-0.029257068
0,,0.008465967
0,,-0.006715917
0.002311763,,0.003380663
-0.002469056,,0.012803235
-0.000288532,,-0.00332668
0.001576385,,0
-0.002639971,,0.010013351
0,,0.005617978
0,,-0.001643115
0.000441808,,0.005924951
0.002830983,,0.00065445
0.002834614,,-0.002616089
0,,0
0,,0.012459016
0,,0
0,,0.020725389
0.002978555,,0.01142132
-0.004073882,,-0.005018821
0.001780348,,-0.019546028
0.001831233,,0
0.003114985,,-0.021864952
0,,-0.009861933
0,,-0.006640106
0.003780157,,0
-0.000209218,,-0.010695187
0.002527727,,0.002702703
0.003054644,,0
0.006226454,,0.024932615
0,,0.003944773
0,,0.008513425
0.013131214,,0
-2.11598E-05,,0.01038961
-0.000602446,,0.000642674
-0.007868897,,0
0.000149387,,0.010276172
0,,0.011443102
0,,-0.000628536
-0.005240307,,-0.002515723
-0.001462398,,0.001261034
0.006251145,,-0.001259446
0.003002554,,0
-0.018275651,,-0.000630517
0,,-0.00126183
0,,0.009475679
0.007640451,,0.01126408
0.000477151,,0.014851485
0.00370659,,-0.003658537
-0.001327176,,0
0.000407642,,-0.020807834
0,,0.0075
0,,0.00248139
0.000128677,,0
0,,0
0.000510857,,0
0.000943026,,0
-0.000104542,,0
0,,0.006188119
0,,0.051660517
0.001963832,,-0.000584795
0.001061081,,-0.007606788
0,,0.017099057
0.004921765,,0
0,,0
0,,0
0,,0
0.000511136,,0.002318841
4.24688E-05,,0.007518797
0.000242312,,-0.001722158
0.00935422,,0
0.006325575,,0.025876941
0,,0.082399103
0,,0.028482651
-0.001123652,,-0.110775428
-0.003995052,,0.014156285
-0.00014087,,-0.003350084
-0.002141767,,0
-0.00071339,,0
0,,-0.002240896
0,,0.042111173
0,,-0.030711207
0.000313571,,0.022234575
-0.003663784,,-0.005437738
-0.003613835,,0
0.001592559,,0.003280481
0,,-0.007629428
0,,-0.019769357
-0.001109032,,-0.007282913
-0.003273404,,-0.011851016
0.000843567,,0.009137636
-0.002069624,,0
-0.00136465,,0.019241653
0,,0.024430872
0,,0.00596206
-0.00257492,,0.028017241
-0.007432699,,0
0.000925271,,0.030398323
0.000188682,,0
9.62224E-05,,0.08646999
0,,-0.002340824
0,,-0.112623182
-0.002086306,,0.059227922
8.62654E-05,,0.009985022
0,,0.041028176
0,,0
-0.002679071,,-0.021367521
0,,-0.037845706
0,,-0.037317196
0.003231916,,-0.001571503
0.002502656,,0.016789087
0.0001252,,0.014447884
0.002649099,,0
0.00159661,,-0.013733469
0,,0.011346055
0,,0.015298317
-0.002683217,,0.012556504
0.00014519,,-0.003472222
0.000578151,,0.006470881
-0.012689273,,0
-0.002671931,,0.003461919
0,,0.006899951
0,,0.013705335
-0.004289618,,0.028488653
-9.77944E-05,,0.015023474
0.003464318,,-0.002775208
-3.84735E-06,,0
-0.007189447,,-0.006957328
0,,0.016347501
0,,0
-0.007604489,,0
-0.002733446,,0
0.000817061,,0.025275735
0.001138517,,0
0.000351718,,0.038099507
0,,0.057426598
0,,0.008983258
0.000309924,,0.013759611
0.000141896,,0.006786427
0.001923785,,-0.049960349
0.000332573,,0
0.002448017,,-0.004173623
0,,0.014668902
0,,0.037174721
0.005305119,,0
0.000766761,,0.013540422
0.0005125,,0.01611002
0.001310194,,0
0.000602826,,0.065738592
0,,0.085268505
0,,-0.033433634
0.000210669,,-0.013836043
-0.003709055,,0
0.000203675,,0.063135742
0.000190745,,0
-0.001392946,,-0.052787859
0,,0.035876001
0,,0.002353732
-0.004672427,,-0.003354579
-0.004766961,,-0.040390441
0.000290488,,-0.049456331
0.000139342,,0
-0.00670309,,0.063099631
0,,0
0,,0
0.000389326,,-0.045123221
0.000179518,,-0.026899309
3.79934E-05,,0.012700784
0.00402977,,0
0.001293067,,0.055330136
0,,0
0,,-0.041943376
0.006403557,,0.040131339
0,,0.022799018
0,,0.020576132
0,,0
0,,0.048723118
0,,0.046459468
0,,0.053582364
0.003312184,,0.01453066
0.000220686,,-0.04583214
0.000263216,,0.018012609
0.000325064,,0
0.000464226,,0.119728694
0,,0.149855149
0,,0.061841503
0,,-0.126186368
0,,-0.059244631
0.00041632,,0.091839412
0.000390379,,0
0.000549924,,-0.103340543
0,,-0.005360493
0,,-0.059283212
0.00148282,,-0.110283586
0.000712037,,0.054732775
0.003413802,,0.181623932
0,,0
7.93588E-05,,0
0,,-0.012916559
0,,0.002878828
0.003211216,,0.018267223
0.001127791,,-0.04613019
-0.002857081,,0.017463729
0.001180868,,0
0.004055405,,-0.016107737
0,,0.018786903
0,,0.01317176
0.0081645,,0.005200208
0.001428755,,0.002845318
0.000159923,,-0.006448285
0,,0
0.002152953,,-0.011682243
0,,0.017073811
0,,0.027117769
0.001947314,,0.011817953
0.000416292,,0.00944334
0.000521401,,0.001230921
0.001448139,,-0.001229407
0.000337744,,0.014771049
0,,0.086123241
0,,0.040205495
-0.003398809,,-0.030062272
-0.000457982,,0.01771087
0.001045682,,-0.039155971
0.001428317,,0
0.003345935,,-0.047543582
0,,-0.007130972
0,,0.051472349
0.000208424,,0.010245902
-0.002232288,,-0.01352265
-7.12829E-05,,0.011423349
0.002151145,,0
0.002680664,,0.013553196
0,,0.013371963
0,,-0.001099626
0.009258914,,0.008806693
0.001305987,,0.00327368
-0.000854743,,0
-4.93069E-06,,0
0.000271189,,-0.008701327
0,,0.005486065
0,,0.040375382
-0.002772773,,0.020138452
-0.002570402,,0.118034135
-0.00100727,,-0.038624241
-0.001493206,,0
2.23571E-05,,-0.019131433
0,,-0.024380729
0,,-0.091963215
-0.002787117,,-0.00902686
0,,-0.051099756
0,,-0.051510185
5.85386E-05,,0
-0.006664292,,-0.037027894
0,,-0.046142015
0,,
0.001223694,,
0.000175315,,
-0.003828717,,
-0.001726905,,
0.00048724,,
0,,
0,,
-0.002272682,,
-0.003715709,,
-0.001648302,,
9.13008E-05,,
-0.001663552,,
0,,
0,,
-0.001060503,,
0.000160198,,
0,,
0,,
0.00047289,,
0,,
0,,
0.001235031,,
-0.00043655,,
-0.001344501,,
-0.000301299,,
0.000820238,,
0,,
0,,
0.002307491,,
0.001313357,,
0.004956612,,
0.001428627,,
0.000245313,,
0,,
0,,
0.001875241,,
-0.000477034,,
0.000905541,,
0.000534551,,
0.005353945,,
0,,
0,,
0.006342118,,
0.002496563,,
0.000760458,,
0.003062997,,
0.004018147,,
0,,
0,,
-0.001067381,,
0.000867099,,
0.000515391,,
-0.001443578,,
-0.001839938,,
0,,
0,,
0,,
0.001452022,,
-0.001207854,,
0.000348155,,
0.003261431,,
0,,
0,,
0.002244445,,
-0.001231619,,
-2.69404E-05,,
0.000450652,,
0.000554493,,
0,,
0,,
0.002611892,,
0.000747971,,
0.000719369,,
0.003614973,,
0.00210994,,
0,,
0,,
0.002829944,,
0.002018618,,
0.000790871,,
0.00436081,,
-0.001213806,,
0,,
0,,
0.001854145,,
-0.000982892,,
0.001269418,,
0.003382819,,
-0.00069984,,
0,,
0,,
0,,
-0.005008676,,
0.001360868,,
0.001201886,,
0.000654134,,
0,,
0,,
0.001915622,,
0.002775926,,
0.005936882,,
0.011015906,,
0.005591475,,
0,,
0,,
-0.00027499,,
-0.00243596,,
-0.000178762,,
0.000641554,,
0.002225897,,
0,,
0,,
0,,
0,,
0,,
-0.004933639,,
0,,
0,,
0,,
-0.002331502,,
-0.007497961,,
0.000640982,,
0.001447787,,
0.000115656,,
0,,
0,,
0.006129033,,
0.00153993,,
0.002080921,,
0.001021355,,
0.001260799,,
0,,
0,,
0.007725492,,
0.000575028,,
-0.001549486,,
0.002118215,,
0.001243511,,
0,,
0,,
0.003446572,,
0.005535144,,
0.000692088,,
0.001976517,,
0.002223617,,
0,,
0,,
0.000268655,,
0.000415393,,
0.000527843,,
-0.000772017,,
0.000158164,,
0,,
0,,
-0.001162719,,
-0.000572924,,
0.000998349,,
0.001335497,,
0.000648097,,
0,,
0,,
0.002221419,,
0,,
0.000667783,,
0.005817959,,
0.006346403,,
0,,
0,,
0.012662011,,
0.002057051,,
0,,
0.006616263,,
-0.001128703,,
0,,
0,,
0.001584164,,
-0.003775606,,
-0.00017042,,
0.001869438,,
0,,
0,,
0,,
0.001284213,,
-0.000268571,,
0.003876143,,
0.011759386,,
0.007066901,,
0,,
0,,
0.002498296,,
0.022286726,,
-0.001292667,,
0.001187822,,
-0.000859498,,
0,,
0,,
0.013691452,,
0.007366333,,
0.008500827,,
-0.002112173,,
-0.002562489,,
0,,
0,,
-0.007024269,,
-0.016972172,,
0.006764538,,
0.000346957,,
-0.003239874,,
0,,
0,,
0.003551772,,
-0.000371662,,
0.001018449,,
-0.001903095,,
0.000382634,,
0,,
0,,
0.0055506,,
0.005240701,,
0.007377906,,
0.006666558,,
0.003313081,,
0,,
0,,
-0.000923944,,
-0.006184516,,
0.004155727,,
0.006037255,,
0.002998044,,
0,,
0,,
-0.0016744,,
0.000593726,,
-0.003705897,,
-0.004930935,,
-0.004304381,,
0,,
0,,
-0.004225978,,
0.000915177,,
0.002303794,,
-0.001082895,,
0.00398336,,
0,,
0,,
-0.005441149,,
0,,
0.001451384,,
0.001826408,,
0.002495431,,
0,,
0,,
0.000829706,,
-0.001313526,,
-0.00154506,,
0,,
8.82336E-05,,
0,,
0,,
0.000200902,,
-0.00098516,,
0.000187092,,
2.29361E-05,,
-0.00142058,,
0,,
0,,
-0.005849037,,
-0.000350555,,
-0.00159428,,
-0.002140658,,
-0.001347651,,
0,,
0,,
-0.002743952,,
-0.005858924,,
0.001724174,,
0.001247581,,
-0.008184362,,
0,,
0,,
0.00053933,,
0.002534281,,
0.004908493,,
0,,
0,,
0,,
0,,
0,,
0.001381452,,
0.000692055,,
0.001107475,,
0.003540291,,
0,,
0,,
0,,
0,,
0,,
0.001522717,,
0.000663637,,
0,,
0,,
-0.003816034,,
-0.004535137,,
0.008093235,,
-0.003837288,,
-0.004764543,,
0,,
0,,
0,,
-0.003109661,,
-0.005014189,,
0.00027328,,
-0.000148431,,
0,,
0,,
-0.00264159,,
-0.008099644,,
-0.002061289,,
0.002933949,,
0.002325744,,
0,,
0,,
-0.005397266,,
-0.005025428,,
-0.002385443,,
0.00026852,,
0,,
0,,
0,,
-0.005462653,,
-0.002693536,,
0.00340302,,
0.004722653,,
0.000918746,,
0,,
0,,
0.002126652,,
0.00292328,,
0.005712173,,
0.002138148,,
0.000360673,,
0,,
0,,
0.001715923,,
0.000350146,,
0.000957993,,
2.40477E-05,,
0.002260216,,
0,,
0,,
0.00365582,,
-0.001756164,,
-0.001005587,,
-0.001256155,,
0.001758314,,
0,,
0,,
0.003918292,,
0.000489829,,
0,,
0,,
0,,
0,,
0,,
0.000814906,,
-0.001676674,,
-0.000726886,,
0.005554519,,
0.028532769,,
0,,
0,,
0,,
0.033530078,,
0.020312164,,
0.018759645,,
0.022331588,,
0,,
0,,
0.004856776,,
0.024308098,,
0.02778627,,
-0.014290057,,
-0.019408407,,
0,,
0,,
0.001823127,,
-0.025411064,,
0.011434747,,
0.021916728,,
0.001278456,,
0,,
0,,
-0.012790723,,
-0.001799799,,
0,,
-2.25527E-05,,
-0.011857581,,
0,,
0,,
-0.00564087,,
0,,
-0.007409244,,
-0.003043761,,
-3.82258E-05,,
0,,
0,,
0.004815893,,
0.00494231,,
-0.001582273,,
-0.002417297,,
0.003727724,,
0,,
1.5625E-06,,
0.028288569,,
0.017646108,,
0.025591526,,
0.037748899,,
0.022922243,,
0,,
0,,
0.003240632,,
0.032932265,,
0.040468971,,
-0.000461517,,
-0.015442583,,
0,,
0,,
-0.019068346,,
0.006886554,,
-0.010619221,,
0.018712176,,
-0.003443733,,
0,,
0,,
0.008119452,,
0.021427867,,
0.02023241,,
-0.001185207,,
0,,
0,,
0,,
-0.004143215,,
0.016423758,,
0.012458923,,
-0.025253013,,
0.005166636,,
0,,
0,,
-0.009914195,,
0,,
-0.006270459,,
0.020165879,,
-0.001953998,,
0,,
0,,
0.013902422,,
0.018665147,,
0.033493121,,
0.010740158,,
0.043637074,,
0,,
0,,
0.019722425,,
-0.01523439,,
0.015166747,,
-0.004645351,,
0,,
0,,
0,,
0.020341406,,
0.028242442,,
0.021520104,,
0.035546133,,
0.034458896,,
0,,
0,,
0.037273431,,
0.041209691,,
0.00199959,,
-0.036938143,,
-0.01472001,,
0,,
0,,
-0.00756846,,
-0.041637545,,
-0.00699265,,
0.032318301,,
0.000929401,,
0,,
0,,
-0.03305073,,
-0.000621654,,
0.032455322,,
0.012364247,,
0,,
0,,
