date,ticker,price
2009-12-19,shakheszeraat,341
2009-12-20,shakheszeraat,341
2009-12-21,shakheszeraat,341
2009-12-22,shakheszeraat,341
2009-12-23,shakheszeraat,341
2009-12-24,shakheszeraat,341
2009-12-25,shakheszeraat,341
2009-12-26,shakheszeraat,341
2009-12-27,shakheszeraat,341
2009-12-28,shakheszeraat,341
2009-12-29,shakheszeraat,341
2009-12-30,shakheszeraat,341
2009-12-31,shakheszeraat,341
2010-01-01,shakheszeraat,341
2010-01-02,shakheszeraat,341
2010-01-03,shakheszeraat,341
2010-01-04,shakheszeraat,341
2010-01-05,shakheszeraat,341
2010-01-06,shakheszeraat,341
2010-01-07,shakheszeraat,341
2010-01-08,shakheszeraat,341
2010-01-09,shakheszeraat,341
2010-01-10,shakheszeraat,341
2010-01-11,shakheszeraat,341
2010-01-12,shakheszeraat,341
2010-01-13,shakheszeraat,341
2010-01-14,shakheszeraat,341
2010-01-15,shakheszeraat,341
2010-01-16,shakheszeraat,341
2010-01-17,shakheszeraat,341
2010-01-18,shakheszeraat,341
2010-01-19,shakheszeraat,341
2010-01-20,shakheszeraat,341
2010-01-21,shakheszeraat,341
2010-01-22,shakheszeraat,341
2010-01-23,shakheszeraat,341
2010-01-24,shakheszeraat,341
2010-01-25,shakheszeraat,341
2010-01-26,shakheszeraat,341
2010-01-27,shakheszeraat,341
2010-01-28,shakheszeraat,341
2010-01-29,shakheszeraat,341
2010-01-30,shakheszeraat,341
2010-01-31,shakheszeraat,341
2010-02-01,shakheszeraat,343
2010-02-02,shakheszeraat,343
2010-02-03,shakheszeraat,343
2010-02-04,shakheszeraat,343
2010-02-05,shakheszeraat,343
2010-02-06,shakheszeraat,343
2010-02-07,shakheszeraat,343
2010-02-08,shakheszeraat,343
2010-02-09,shakheszeraat,343
2010-02-10,shakheszeraat,343
2010-02-11,shakheszeraat,343
2010-02-12,shakheszeraat,343
2010-02-13,shakheszeraat,343
2010-02-14,shakheszeraat,343
2010-02-15,shakheszeraat,343
2010-02-16,shakheszeraat,343
2010-02-17,shakheszeraat,343
2010-02-18,shakheszeraat,343
2010-02-19,shakheszeraat,343
2010-02-20,shakheszeraat,343
2010-02-21,shakheszeraat,343
2010-02-22,shakheszeraat,343
2010-02-23,shakheszeraat,343
2010-02-24,shakheszeraat,343
2010-02-25,shakheszeraat,343
2010-02-26,shakheszeraat,343
2010-02-27,shakheszeraat,343
2010-02-28,shakheszeraat,343
2010-03-01,shakheszeraat,343
2010-03-02,shakheszeraat,343
2010-03-03,shakheszeraat,343
2010-03-04,shakheszeraat,343
2010-03-05,shakheszeraat,343
2010-03-06,shakheszeraat,343
2010-03-07,shakheszeraat,343
2010-03-08,shakheszeraat,343
2010-03-09,shakheszeraat,343
2010-03-10,shakheszeraat,343
2010-03-11,shakheszeraat,343
2010-03-12,shakheszeraat,343
2010-03-13,shakheszeraat,343
2010-03-14,shakheszeraat,343
2010-03-15,shakheszeraat,343
2010-03-16,shakheszeraat,343
2010-03-17,shakheszeraat,343
2010-03-18,shakheszeraat,343
2010-03-19,shakheszeraat,343
2010-03-20,shakheszeraat,343
2010-03-21,shakheszeraat,343
2010-03-22,shakheszeraat,343
2010-03-23,shakheszeraat,343
2010-03-24,shakheszeraat,343
2010-03-25,shakheszeraat,343
2010-03-26,shakheszeraat,343
2010-03-27,shakheszeraat,343
2010-03-28,shakheszeraat,343
2010-03-29,shakheszeraat,343
2010-03-30,shakheszeraat,343
2010-03-31,shakheszeraat,415
2010-04-01,shakheszeraat,415
2010-04-02,shakheszeraat,415
2010-04-03,shakheszeraat,465
2010-04-04,shakheszeraat,466
2010-04-05,shakheszeraat,472
2010-04-06,shakheszeraat,481
2010-04-07,shakheszeraat,497
2010-04-08,shakheszeraat,497
2010-04-09,shakheszeraat,497
2010-04-10,shakheszeraat,498
2010-04-11,shakheszeraat,499
2010-04-12,shakheszeraat,499
2010-04-13,shakheszeraat,499
2010-04-14,shakheszeraat,499
2010-04-15,shakheszeraat,499
2010-04-16,shakheszeraat,499
2010-04-17,shakheszeraat,501
2010-04-18,shakheszeraat,502
2010-04-19,shakheszeraat,520
2010-04-20,shakheszeraat,520
2010-04-21,shakheszeraat,520
2010-04-22,shakheszeraat,520
2010-04-23,shakheszeraat,520
2010-04-24,shakheszeraat,521
2010-04-25,shakheszeraat,521
2010-04-26,shakheszeraat,521
2010-04-27,shakheszeraat,522
2010-04-28,shakheszeraat,522
2010-04-29,shakheszeraat,522
2010-04-30,shakheszeraat,522
2010-05-01,shakheszeraat,527
2010-05-02,shakheszeraat,528
2010-05-03,shakheszeraat,528
2010-05-04,shakheszeraat,531
2010-05-05,shakheszeraat,538
2010-05-06,shakheszeraat,538
2010-05-07,shakheszeraat,538
2010-05-08,shakheszeraat,558
2010-05-09,shakheszeraat,557
2010-05-10,shakheszeraat,560
2010-05-11,shakheszeraat,561
2010-05-12,shakheszeraat,581
2010-05-13,shakheszeraat,581
2010-05-14,shakheszeraat,581
2010-05-15,shakheszeraat,582
2010-05-16,shakheszeraat,583
2010-05-17,shakheszeraat,583
2010-05-18,shakheszeraat,583
2010-05-19,shakheszeraat,583
2010-05-20,shakheszeraat,583
2010-05-21,shakheszeraat,583
2010-05-22,shakheszeraat,583
2010-05-23,shakheszeraat,583
2010-05-24,shakheszeraat,583
2010-05-25,shakheszeraat,585
2010-05-26,shakheszeraat,585
2010-05-27,shakheszeraat,585
2010-05-28,shakheszeraat,585
2010-05-29,shakheszeraat,585
2010-05-30,shakheszeraat,586
2010-05-31,shakheszeraat,586
2010-06-01,shakheszeraat,586
2010-06-02,shakheszeraat,586
2010-06-03,shakheszeraat,586
2010-06-04,shakheszeraat,586
2010-06-05,shakheszeraat,586
2010-06-06,shakheszeraat,586
2010-06-07,shakheszeraat,586
2010-06-08,shakheszeraat,586
2010-06-09,shakheszeraat,586
2010-06-10,shakheszeraat,586
2010-06-11,shakheszeraat,586
2010-06-12,shakheszeraat,586
2010-06-13,shakheszeraat,586
2010-06-14,shakheszeraat,586
2010-06-15,shakheszeraat,595
2010-06-16,shakheszeraat,596
2010-06-17,shakheszeraat,596
2010-06-18,shakheszeraat,596
2010-06-19,shakheszeraat,600
2010-06-20,shakheszeraat,602
2010-06-21,shakheszeraat,602
2010-06-22,shakheszeraat,602
2010-06-23,shakheszeraat,602
2010-06-24,shakheszeraat,602
2010-06-25,shakheszeraat,602
2010-06-26,shakheszeraat,602
2010-06-27,shakheszeraat,602
2010-06-28,shakheszeraat,602
2010-06-29,shakheszeraat,605
2010-06-30,shakheszeraat,605
2010-07-01,shakheszeraat,605
2010-07-02,shakheszeraat,605
2010-07-03,shakheszeraat,605
2010-07-04,shakheszeraat,605
2010-07-05,shakheszeraat,605
2010-07-06,shakheszeraat,605
2010-07-07,shakheszeraat,605
2010-07-08,shakheszeraat,605
2010-07-09,shakheszeraat,605
2010-07-10,shakheszeraat,605
2010-07-11,shakheszeraat,605
2010-07-12,shakheszeraat,605
2010-07-13,shakheszeraat,605
2010-07-14,shakheszeraat,605
2010-07-15,shakheszeraat,605
2010-07-16,shakheszeraat,605
2010-07-17,shakheszeraat,605
2010-07-18,shakheszeraat,605
2010-07-19,shakheszeraat,605
2010-07-20,shakheszeraat,605
2010-07-21,shakheszeraat,605
2010-07-22,shakheszeraat,605
2010-07-23,shakheszeraat,605
2010-07-24,shakheszeraat,605
2010-07-25,shakheszeraat,605
2010-07-26,shakheszeraat,605
2010-07-27,shakheszeraat,605
2010-07-28,shakheszeraat,605
2010-07-29,shakheszeraat,605
2010-07-30,shakheszeraat,605
2010-07-31,shakheszeraat,605
2010-08-01,shakheszeraat,605
2010-08-02,shakheszeraat,605
2010-08-03,shakheszeraat,606
2010-08-04,shakheszeraat,606
2010-08-05,shakheszeraat,606
2010-08-06,shakheszeraat,606
2010-08-07,shakheszeraat,606
2010-08-08,shakheszeraat,607
2010-08-09,shakheszeraat,608
2010-08-10,shakheszeraat,609
2010-08-11,shakheszeraat,609
2010-08-12,shakheszeraat,609
2010-08-13,shakheszeraat,609
2010-08-14,shakheszeraat,609
2010-08-15,shakheszeraat,609
2010-08-16,shakheszeraat,609
2010-08-17,shakheszeraat,609
2010-08-18,shakheszeraat,609
2010-08-19,shakheszeraat,609
2010-08-20,shakheszeraat,609
2010-08-21,shakheszeraat,609
2010-08-22,shakheszeraat,609
2010-08-23,shakheszeraat,609
2010-08-24,shakheszeraat,609
2010-08-25,shakheszeraat,609
2010-08-26,shakheszeraat,609
2010-08-27,shakheszeraat,609
2010-08-28,shakheszeraat,609
2010-08-29,shakheszeraat,609
2010-08-30,shakheszeraat,609
2010-08-31,shakheszeraat,632
2010-09-01,shakheszeraat,632
2010-09-02,shakheszeraat,632
2010-09-03,shakheszeraat,632
2010-09-04,shakheszeraat,657
2010-09-05,shakheszeraat,657
2010-09-06,shakheszeraat,657
2010-09-07,shakheszeraat,657
2010-09-08,shakheszeraat,657
2010-09-09,shakheszeraat,657
2010-09-10,shakheszeraat,657
2010-09-11,shakheszeraat,657
2010-09-12,shakheszeraat,657
2010-09-13,shakheszeraat,658
2010-09-14,shakheszeraat,658
2010-09-15,shakheszeraat,660
2010-09-16,shakheszeraat,660
2010-09-17,shakheszeraat,660
2010-09-18,shakheszeraat,663
2010-09-19,shakheszeraat,663
2010-09-20,shakheszeraat,663
2010-09-21,shakheszeraat,663
2010-09-22,shakheszeraat,663
2010-09-23,shakheszeraat,663
2010-09-24,shakheszeraat,663
2010-09-25,shakheszeraat,663
2010-09-26,shakheszeraat,690
2010-09-27,shakheszeraat,690
2010-09-28,shakheszeraat,690
2010-09-29,shakheszeraat,690
2010-09-30,shakheszeraat,690
2010-10-01,shakheszeraat,690
2010-10-02,shakheszeraat,690
2010-10-03,shakheszeraat,690
2010-10-04,shakheszeraat,690
2010-10-05,shakheszeraat,690
2010-10-06,shakheszeraat,690
2010-10-07,shakheszeraat,690
2010-10-08,shakheszeraat,690
2010-10-09,shakheszeraat,690
2010-10-10,shakheszeraat,690
2010-10-11,shakheszeraat,690
2010-10-12,shakheszeraat,690
2010-10-13,shakheszeraat,696
2010-10-14,shakheszeraat,696
2010-10-15,shakheszeraat,696
2010-10-16,shakheszeraat,702
2010-10-17,shakheszeraat,702
2010-10-18,shakheszeraat,704
2010-10-19,shakheszeraat,706
2010-10-20,shakheszeraat,735
2010-10-21,shakheszeraat,735
2010-10-22,shakheszeraat,735
2010-10-23,shakheszeraat,736
2010-10-24,shakheszeraat,739
2010-10-25,shakheszeraat,767
2010-10-26,shakheszeraat,799
2010-10-27,shakheszeraat,796
2010-10-28,shakheszeraat,796
2010-10-29,shakheszeraat,796
2010-10-30,shakheszeraat,792
2010-10-31,shakheszeraat,791
2010-11-01,shakheszeraat,791
2010-11-02,shakheszeraat,791
2010-11-03,shakheszeraat,772
2010-11-04,shakheszeraat,772
2010-11-05,shakheszeraat,772
2010-11-06,shakheszeraat,770
2010-11-07,shakheszeraat,776
2010-11-08,shakheszeraat,807
2010-11-09,shakheszeraat,807
2010-11-10,shakheszeraat,807
2010-11-11,shakheszeraat,807
2010-11-12,shakheszeraat,807
2010-11-13,shakheszeraat,807
2010-11-14,shakheszeraat,807
2010-11-15,shakheszeraat,807
2010-11-16,shakheszeraat,807
2010-11-17,shakheszeraat,807
2010-11-18,shakheszeraat,807
2010-11-19,shakheszeraat,807
2010-11-20,shakheszeraat,808
2010-11-21,shakheszeraat,840
2010-11-22,shakheszeraat,840
2010-11-23,shakheszeraat,840
2010-11-24,shakheszeraat,840
2010-11-25,shakheszeraat,840
2010-11-26,shakheszeraat,840
2010-11-27,shakheszeraat,840
2010-11-28,shakheszeraat,840
2010-11-29,shakheszeraat,840
2010-11-30,shakheszeraat,840
2010-12-01,shakheszeraat,840
2010-12-02,shakheszeraat,840
2010-12-03,shakheszeraat,840
2010-12-04,shakheszeraat,840
2010-12-05,shakheszeraat,840
2010-12-06,shakheszeraat,840
2010-12-07,shakheszeraat,840
2010-12-08,shakheszeraat,840
2010-12-09,shakheszeraat,840
2010-12-10,shakheszeraat,840
2010-12-11,shakheszeraat,840
2010-12-12,shakheszeraat,840
2010-12-13,shakheszeraat,835
2010-12-14,shakheszeraat,835
2010-12-15,shakheszeraat,835
2010-12-16,shakheszeraat,835
2010-12-17,shakheszeraat,835
2010-12-18,shakheszeraat,835
2010-12-19,shakheszeraat,835
2010-12-20,shakheszeraat,835
2010-12-21,shakheszeraat,835
2010-12-22,shakheszeraat,835
2010-12-23,shakheszeraat,835
2010-12-24,shakheszeraat,835
2010-12-25,shakheszeraat,801
2010-12-26,shakheszeraat,801
2010-12-27,shakheszeraat,801
2010-12-28,shakheszeraat,801
2010-12-29,shakheszeraat,801
2010-12-30,shakheszeraat,801
2010-12-31,shakheszeraat,801
2011-01-01,shakheszeraat,741
2011-01-02,shakheszeraat,742
2011-01-03,shakheszeraat,742
2011-01-04,shakheszeraat,740
2011-01-05,shakheszeraat,734
2011-01-06,shakheszeraat,734
2011-01-07,shakheszeraat,734
2011-01-08,shakheszeraat,734
2011-01-09,shakheszeraat,734
2011-01-10,shakheszeraat,734
2011-01-11,shakheszeraat,734
2011-01-12,shakheszeraat,735
2011-01-13,shakheszeraat,735
2011-01-14,shakheszeraat,735
2011-01-15,shakheszeraat,735
2011-01-16,shakheszeraat,735
2011-01-17,shakheszeraat,735
2011-01-18,shakheszeraat,735
2011-01-19,shakheszeraat,735
2011-01-20,shakheszeraat,735
2011-01-21,shakheszeraat,735
2011-01-22,shakheszeraat,735
2011-01-23,shakheszeraat,735
2011-01-24,shakheszeraat,736
2011-01-25,shakheszeraat,736
2011-01-26,shakheszeraat,726
2011-01-27,shakheszeraat,726
2011-01-28,shakheszeraat,726
2011-01-29,shakheszeraat,726
2011-01-30,shakheszeraat,726
2011-01-31,shakheszeraat,726
2011-02-01,shakheszeraat,706
2011-02-02,shakheszeraat,706
2011-02-03,shakheszeraat,706
2011-02-04,shakheszeraat,706
2011-02-05,shakheszeraat,706
2011-02-06,shakheszeraat,706
2011-02-07,shakheszeraat,694
2011-02-08,shakheszeraat,693
2011-02-09,shakheszeraat,692
2011-02-10,shakheszeraat,692
2011-02-11,shakheszeraat,692
2011-02-12,shakheszeraat,692
2011-02-13,shakheszeraat,693
2011-02-14,shakheszeraat,693
2011-02-15,shakheszeraat,693
2011-02-16,shakheszeraat,683
2011-02-17,shakheszeraat,683
2011-02-18,shakheszeraat,683
2011-02-19,shakheszeraat,681
2011-02-20,shakheszeraat,681
2011-02-21,shakheszeraat,681
2011-02-22,shakheszeraat,681
2011-02-23,shakheszeraat,681
2011-02-24,shakheszeraat,681
2011-02-25,shakheszeraat,681
